EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,DCNS,ARABI,ARABI_FLAG_W,FUCO,FUCO_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,RHAM,RHAM_FLAG_W,BRDU,BRDU_FLAG_W,THETA
,,,,,,,,,,,METERS,,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,1/M,,1/M,,1/M,,1/M,,1/NM,,1/NM,,NMOL/KG,NMOL/KG,,NMOL/KG,,NMOL/KG,,NMOL/KG,,NMOL/KG,,NMOL/KG,,PMOL/L/H,,DEG C
  325020060213,  P16N,     5,  2,     29,     29,2,20060216,0417,-12.9998,-150.9985, 4596, 150.0000,    150.0,  25.4918,  36.4014,  36.4004,4,    187.7,2,    187.1,2,     0.10,2,     0.20,2,     0.10,2,     0.27,2,    1.797,2,    1.090,2,   2063.6,2,   2395.2,2,   -999.0,9,     -999,   8.0765,2,    25.00,     65.2,2,     4.48,2,    0.452,2,    0.004,   1.7175,2,   0.0052,    -1.39,2,     0.14,    6.769,2,    0.020,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  25.4586
  325020060213,  P16N,     5,  2,     28,     28,2,20060216,0417,-12.9998,-150.9985, 4596, 200.1000,    200.1,  22.2393,  36.0758,  36.0365,4,    171.2,2,    170.5,2,     0.40,2,     3.90,2,     0.00,2,     0.51,2,    2.075,6,    1.236,6,   2102.5,2,   2376.3,6,   -999.0,9,     -999,   7.9764,2,    25.00,     55.6,2,     7.96,2,    0.404,2,    0.003,   1.7365,2,   0.0052,    -1.23,2,     0.14,    6.944,2,    0.021,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  22.1992
  325020060213,  P16N,     5,  2,     27,     27,2,20060216,0417,-12.9998,-150.9985, 4596, 249.7000,    249.7,  19.3983,  35.6232,  35.6235,4,    167.5,2,    166.5,2,     1.10,2,     6.20,2,     0.00,2,     0.66,2,    2.260,2,    1.306,2,   2112.3,2,   2348.3,2,   -999.0,9,     -999,   7.9219,2,    25.00,     49.6,2,    10.17,2,    0.403,2,    0.003,   1.7350,2,   0.0052,    -0.99,2,     0.14,    7.027,2,    0.021,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  19.3529
  325020060213,  P16N,     5,  2,     26,     26,2,20060216,0417,-12.9998,-150.9985, 4596, 300.3000,    300.3,  16.6630,  35.2312,  35.2270,4,    153.8,2,    151.9,2,     2.90,2,     9.90,2,     0.00,2,     0.92,2,    2.262,2,    1.277,2,   2125.5,2,   2322.5,2,   -999.0,9,     -999,   7.8485,2,    25.00,     47.2,2,    14.05,2,    0.332,2,    0.003,   1.7484,2,   0.0052,    -0.23,2,     0.14,    7.161,2,    0.021,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  16.6139
  325020060213,  P16N,     5,  2,     25,     25,2,20060216,0417,-12.9998,-150.9985, 4596, 349.9000,    349.9,  13.0523,  34.8331,  34.8254,4,    122.8,2,    116.7,2,     8.50,2,    18.20,2,     0.00,2,     1.48,2,    1.788,2,    0.940,2,   2164.4,2,   2298.5,2,   -999.0,9,     -999,   7.7082,2,    25.00,     44.4,2,    22.61,2,    0.256,2,    0.002,   1.7666,2,   0.0053,     1.05,2,     0.14,    7.359,2,    0.022,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  13.0038
  325020060213,  P16N,     5,  2,     24,     24,2,20060216,0417,-12.9998,-150.9985, 4596, 401.1000,    401.1,   9.5109,  34.6029,  34.6006,4,     91.7,2,     90.0,2,    19.60,2,    29.00,2,     0.00,2,     2.11,2,    0.634,2,    0.325,2,   2214.0,2,   2294.3,2,   -999.0,9,     -999,   7.5608,2,    25.00,     42.4,2,    33.15,2,    0.086,2,    0.002,   1.7963,2,   0.0054,     2.89,2,     0.14,    7.576,2,    0.023,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   9.4655
  325020060213,  P16N,     5,  2,     23,     23,2,20060216,0417,-12.9998,-150.9985, 4596, 448.7000,    448.7,   8.2896,  34.5636,  34.5596,4,    101.7,2,    101.7,2,    24.10,2,    31.20,2,     0.00,2,     2.18,2,    0.330,2,    0.177,2,   2215.7,3,   2297.0,2,   -999.0,9,     -999,   7.5599,2,    25.00,     41.9,2,    35.53,2,    0.061,2,    0.002,   1.8052,2,   0.0054,     4.46,2,     0.14,    7.594,2,    0.023,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   8.2428
  325020060213,  P16N,     5,  2,     22,     22,2,20060216,0417,-12.9998,-150.9985, 4596, 499.3000,    499.3,   7.6999,  34.5475,  34.5445,4,    109.4,2,    109.4,2,    27.40,2,    32.10,2,     0.00,2,     2.21,2,    0.221,2,    0.115,2,   2217.0,2,   2299.5,2,   -999.0,9,     -999,   7.5630,2,    25.00,     42.3,2,    36.72,2, -999.000,9, -999.000,   1.8123,2,   0.0054,     5.61,2,     0.14,    7.686,2,    0.023,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   7.6498
  325020060213,  P16N,     5,  2,     21,     21,2,20060216,0417,-12.9998,-150.9985, 4596, 600.1000,    600.1,   6.5401,  34.5227,  34.5199,4,    116.9,2,    115.5,2,    36.50,2,    34.30,2,     0.00,2,     2.31,2,    0.084,2,    0.047,2,   2227.6,6,   2307.5,2,   -999.0,9,     -999,   7.5544,2,    25.00,     39.3,2,    38.47,2,    0.029,2,    0.002,   1.8369,2,   0.0055,     8.21,2,     0.14,    7.768,2,    0.023,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   6.4848
  325020060213,  P16N,     5,  2,     20,     20,2,20060216,0417,-12.9998,-150.9985, 4596, 699.8000,    699.8,   5.9636,  34.5142,  34.5115,4,    113.3,2,    111.9,2,    43.60,2,    36.00,2,     0.00,2,     2.43,2,    0.146,4,    0.024,2,   2239.5,2,   2314.3,2,   -999.0,9,     -999,   7.5386,2,    25.00,     39.2,2,    40.06,2,    0.031,2,    0.002,   1.8281,2,   0.0055,    10.33,2,     0.14,    7.771,2,    0.023,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   5.9017
  325020060213,  P16N,     5,  2,     19,     19,2,20060216,0417,-12.9998,-150.9985, 4596, 798.7000,    798.7,   5.3275,  34.5107,  34.5068,4,    111.7,2,    111.4,2,    52.30,2,    37.10,2,     0.00,2,     2.52,2,    0.025,2,    0.013,2,   2249.8,2,   2322.4,2,   -999.0,9,     -999,   7.5320,2,    25.00,     39.3,2,    40.86,2,    0.029,2,    0.002,   1.8592,2,   0.0056,    13.02,2,     0.14,    7.924,2,    0.024,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   5.2601
  325020060213,  P16N,     5,  2,     18,     18,2,20060216,0417,-12.9998,-150.9985, 4596, 899.8000,    899.8,   4.8986,  34.5168,  34.5125,4,    108.1,2,    106.9,2,    60.20,2,    38.40,2,     0.00,2,     2.61,2,    0.006,6,    0.003,6,   2262.5,2,   2330.2,2,   -999.0,9,     -999,   7.5133,2,    25.00,     39.3,2,    42.26,2,    0.016,2,    0.005,   1.8700,2,   0.0056,    13.83,2,     0.14,    7.924,2,    0.024,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   4.8250
  325020060213,  P16N,     5,  2,     17,     17,2,20060216,0417,-12.9998,-150.9985, 4596,1000.3000,   1000.3,   4.5924,  34.5221,  34.5154,4,    109.5,2,    108.3,2,    66.00,2,    38.30,2,     0.00,2,     2.63,2,    0.002,2,    0.002,2,   2268.2,2,   2335.9,2,   -999.0,9,     -999,   7.5178,2,    25.00,     37.3,2,    42.65,2,    0.014,2,    0.005,   1.9840,3,   0.0060,    14.89,2,     0.14,    8.369,3,    0.025,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   4.5121
  325020060213,  P16N,     5,  2,     16,     16,2,20060216,0417,-12.9998,-150.9985, 4596,1199.1000,   1199.1,   3.8039,  34.5495,  34.5416,4,    114.1,2,    113.5,2,    82.00,2,    38.30,2,     0.00,2,     2.66,2, -999.000,9, -999.000,9,   2284.3,2,   2355.4,6,   -999.0,9,     -999,   7.5215,2,    25.00,     36.7,2,    42.04,2, -999.000,9, -999.000,   1.8768,2,   0.0056,    19.15,2,     0.14,    7.976,2,    0.024,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   3.7131
  325020060213,  P16N,     5,  2,     15,     15,2,20060216,0417,-12.9998,-150.9985, 4596,1399.2000,   1399.2,   3.3321,  34.5688,  34.5652,4,    122.6,2,    121.7,2,    90.30,2,    37.90,2,     0.00,2,     2.63,2,    0.005,2,    0.002,2,   2288.7,2,   2363.9,2,   -999.0,9,     -999,   7.5355,2,    25.00,     37.5,2,    41.38,2,    0.019,2,    0.005,   1.9341,2,   0.0058,    20.22,2,     0.14,    8.187,2,    0.025,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   3.2290
  325020060213,  P16N,     5,  2,     14,     14,2,20060216,0417,-12.9998,-150.9985, 4596,1600.2000,   1600.2,   2.7945,  34.5926,  34.5893,4,    138.6,2,    138.0,2,    98.70,2,    36.90,2,     0.00,2,     2.55,2,    0.008,2,    0.001,2,   2288.7,2,   2373.1,2,   -999.0,9,     -999,   7.5598,2,    25.00,     36.8,2,    40.55,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   2.6807
  325020060213,  P16N,     5,  2,     13,     13,2,20060216,0417,-12.9998,-150.9985, 4596,1799.5000,   1799.5,   2.4693,  34.6141,  34.6115,4,    142.9,2,    142.5,2,   106.40,2,    36.60,2,     0.00,2,     2.54,2,    0.000,2,    0.000,2,   2294.0,2,   2380.8,2,   -999.0,9,     -999,   7.5645,2,    25.00,     37.0,2,    40.44,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   2.3429
  325020060213,  P16N,     5,  2,     12,     12,2,20060216,0417,-12.9998,-150.9985, 4596,2000.7000,   2000.7,   2.2458,  34.6320,  34.6257,4,    145.8,2,    144.7,2,   112.40,2,    36.50,2,     0.00,2,     2.54,2, -999.000,9, -999.000,9,   2299.7,2,   2387.6,2,   -999.0,9,     -999,   7.5698,2,    25.00,     36.4,2,    40.59,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   2.1055
  325020060213,  P16N,     5,  2,     11,     11,2,20060216,0417,-12.9998,-150.9985, 4596,2248.9000,   2248.9,   2.0424,  34.6506,  34.6426,4,    148.2,2,    146.9,2,   118.50,2,    36.50,2,     0.00,2,     2.53,2,    0.000,2,    0.001,2,   2305.0,2,   2387.5,2,   -999.0,9,     -999,   7.5767,2,    25.00,     36.4,2,    40.59,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.8838
  325020060213,  P16N,     5,  2,     10,     10,2,20060216,0417,-12.9998,-150.9985, 4596,2501.5000,   2501.5,   1.9042,  34.6637,  34.6579,4,    150.5,2,    148.9,2,   123.40,2,    36.30,2,     0.00,2,     2.53,2, -999.000,9, -999.000,9,   2307.7,2,   2360.3,4,   -999.0,9,     -999,   7.5838,2,    25.00,     37.4,2,    39.66,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.7255
  325020060213,  P16N,     5,  2,      9,      9,2,20060216,0417,-12.9998,-150.9985, 4596,2750.1000,   2750.1,   1.8198,  34.6730,  34.6672,4,    150.7,2,    149.5,2,   127.20,2,    36.30,2,     0.00,2,     2.53,2,    0.001,2,   -0.001,2,   2312.4,2,   2389.2,3,   -999.0,9,     -999,   7.5815,2,    25.00,     36.0,2,    39.40,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.6198
  325020060213,  P16N,     5,  2,      8,      8,2,20060216,0417,-12.9998,-150.9985, 4596,2999.4000,   2999.4,   1.7321,  34.6790,  34.6772,4,    154.9,2,    154.2,2,   128.40,2,    36.00,2,     0.00,2,     2.51,2, -999.000,9, -999.000,9,   2310.1,2,   2407.6,2,   -999.0,9,     -999,   7.5676,2,    25.00,     37.9,2,    39.51,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.5102
  325020060213,  P16N,     5,  2,      7,      7,2,20060216,0417,-12.9998,-150.9985, 4596,3250.4000,   3250.4,   1.6537,  34.6838,  34.6808,4,    161.0,2,    159.2,2,   127.90,2,    35.70,2,     0.00,2,     2.48,2,    0.003,6,    0.001,6,   2304.9,2,   2404.6,2,   -999.0,9,     -999,-999.0000,9,  -999.00,     38.0,2,    38.61,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.4089
  325020060213,  P16N,     5,  2,      6,      6,2,20060216,0417,-12.9998,-150.9985, 4596,3650.9000,   3650.9,   1.4909,  34.6935,  34.6882,4,    174.7,2,    174.3,2,   122.90,2,    34.60,2,     0.00,2,     2.40,2, -999.000,9, -999.000,9,   2289.7,2,   2394.7,6,   -999.0,9,     -999,-999.0000,9,  -999.00,     38.2,2,    38.70,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.2093
  325020060213,  P16N,     5,  2,      5,      5,2,20060216,0417,-12.9998,-150.9985, 4596,4049.0000,   4049.0,   1.3993,  34.7000,  34.6973,4,    180.9,2,    181.6,2,   121.50,6,    34.20,6,     0.00,6,     2.36,6, -999.000,9, -999.000,9,   2282.4,2,   2362.6,4,   -999.0,9,     -999,   7.6045,2,    25.00,     37.1,2,    37.39,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.0778
  325020060213,  P16N,     5,  2,      4,      4,2,20060216,0417,-12.9998,-150.9985, 4596,4250.5000,   4250.5,   1.3550,  34.7030,  34.7016,4,    185.3,2,    185.1,2,   120.90,6,    33.80,6,     0.00,6,     2.34,6, -999.000,9, -999.000,9,   2279.5,2,   2388.4,3,   -999.0,9,     -999,   7.6076,2,    25.00,     38.3,2,    37.07,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.0125
  325020060213,  P16N,     5,  2,      3,      3,2,20060216,0417,-12.9998,-150.9985, 4596,4548.8000,   4548.8,   1.3314,  34.7055,  34.7002,4,    189.1,2,    188.9,2,   120.00,6,    33.50,6,     0.00,6,     2.32,6,    0.000,2,    0.000,2,   2275.8,2,   2357.5,4,   -999.0,9,     -999,   7.6147,2,    25.00,     38.4,2,    37.06,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   0.9559
  325020060213,  P16N,     5,  2,      1,      1,2,20060216,0417,-12.9998,-150.9985, 4596,4725.8000,   4725.8,   1.3244,  34.7068,  34.6991,4,    191.1,2,    190.6,2,   119.80,2,    33.60,2,     0.00,2,     2.31,2,    0.001,2,    0.000,2,   2275.4,6,   2372.6,3,   -999.0,9,     -999,   7.6146,2,    25.00,     38.4,2,    36.96,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   0.9285
  325020060213,  P16N,     6,  1,     35,     35,2,20060216,1321,-12.0003,-151.0008, 4852,   5.3000,      5.3,  29.2485,  36.0357,  36.0325,4,    193.4,2,    193.2,2,     0.00,2,     0.10,2,     0.00,2,     0.19,2,    1.493,2,    0.943,2,   2002.1,6,   2364.2,2,   -999.0,9,     -999,-999.0000,9,  -999.00,     73.1,2,     4.87,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     64.5,2,      3.7,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  29.2472
  325020060213,  P16N,     6,  1,     34,     34,2,20060216,1321,-12.0003,-151.0008, 4852,  14.7000,     14.7,  29.2514,  36.0375,  36.0331,4,    193.7,2,    193.1,2,     0.00,2,     0.10,2,     0.00,2,     0.19,2, -999.000,9, -999.000,9,   2001.6,2,   2368.2,2,   -999.0,9,     -999,   8.1628,2,    25.00,     73.1,2,     4.08,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     64.3,2,      2.9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  29.2478
  325020060213,  P16N,     6,  1,     33,     33,2,20060216,1321,-12.0003,-151.0008, 4852,  35.4000,     35.4,  29.1402,  36.0517,  36.0463,4,    195.3,2,    194.1,2,     0.10,2,     0.10,2,     0.00,2,     0.19,2,    1.519,6,    0.950,6,   2003.5,2,   2372.0,2,   -999.0,9,     -999,   8.1154,2,    25.00,     72.4,2,     4.16,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  29.1316
  325020060213,  P16N,     6,  1,     32,     32,2,20060216,1321,-12.0003,-151.0008, 4852,  60.8000,     60.8,  28.8701,  36.1131,  36.1236,4,    197.3,2,    197.0,2,     0.10,2,     0.20,2,     0.00,2,     0.19,2, -999.000,9, -999.000,9,   2006.4,2,   2375.7,2,   -999.0,9,     -999,   8.1532,2,    25.00,     71.6,2,     4.96,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     62.8,2,      3.3,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  28.8554
  325020060213,  P16N,     6,  1,     31,     31,2,20060216,1321,-12.0003,-151.0008, 4852,  84.7000,     84.7,  27.9768,  36.2956,  36.2904,4,    200.2,2,    199.5,2,     0.20,2,     0.10,2,     0.00,2,     0.19,2,    1.620,2,    1.000,2,   2020.6,2,   2387.3,2,   -999.0,9,     -999,-999.0000,9,  -999.00,     70.2,2,     4.66,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     66.2,2,      2.9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  27.9568
  325020060213,  P16N,     6,  1,     30,     30,2,20060216,1321,-12.0003,-151.0008, 4852, 111.7000,    111.7,  26.9750,  36.3549,  36.3555,4,    193.3,2,    192.5,2,     0.20,2,     0.10,2,     0.00,2,     0.22,2, -999.000,9, -999.000,9,   2040.5,2,   2390.4,2,   -999.0,9,     -999,-999.0000,9,  -999.00,     67.6,2,     4.77,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     68.0,2,      2.9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  26.9493
